"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
78,624424,"Conforto, Michael","Jul",342,22.8,0.197,0.167,0.273,0.364,0.307,0.298,0.198,13,66,90.5,13.6,2289,89.1,89.56,17,62,16,0.5,6.49,118,147,131,152,290,320,305,"-1.5","1.5","71.7","7.3",78,45,4,8,0,1,21,26.9,10,12.8,2.355,0.5574,0.24897,-0.19641,"95.1",140,44.44444444444444,8.88888888888889,5.128205128205128,5.9,-0.96,-0.14,2.24,0.321,4,"1.906410256",0.322,0.333,"-1.906410256",-0.001,-0.0010000000000000009,0.031,0.009,27.4,"41.1"
78,669016,"Marsh, Brandon","Sep/Oct",304,25.7,0.25,0.147,0.333,0.397,0.33,0.324,0.24,17,68,89.8,10.9,2219,89.7,89.95,16,63,15,0.20000000000000284,6.49,118,148,121,151,290,323,302,"-2.2","2.2","71.5","7.2",78,47,11,4,0,2,21,26.9,9,11.5,2.26128,0.62308,0.3674,-0.12013,"94.7",160,46.808510638297875,12.76595744680851,7.6923076923076925,5.73,-1.12,-0.01,2.44,0.346,6,"2.876923077",0.338,0.389,"-2.876923077",0.01,0.007999999999999952,0.008,0.006,25.4,"36.8"
78,694192,"Chourio, Jackson","Jun",302,25.8,0.306,0.222,0.327,0.528,0.372,0.306,0.278,22,72,89.1,4.8,2286,89.6,89.86,11,70,8,0.30000000000001137,6.44,107,150,116,148,306,323,289,"-6.7","6.7","71.6","7.3",78,59,14,4,0,4,14,17.9,5,6.4,2.22038,0.65679,0.40295,0.08731,"94.3",137,44.06779661016949,3.389830508474576,2.564102564102564,5.71,-0.6,-0.02,2.36,0.346,2,"8.612820513",0.321,0.373,"-8.612820513",0.028,0.024999999999999967,0.155,0.066,15.7,"40.9"
78,671289,"Freeman, Tyler","Jun",289,27,0.157,0.1,0.167,0.257,0.231,0.28,0.222,11,70,84.3,20.3,2298,89.4,89.73,10,66,12,0.29999999999999716,6.47,104,149,115,145,297,320,286,"5.4","-5.4","70.7","7.0",78,56,8,1,0,2,14,17.9,5,6.4,2.32782,0.56077,0.47564,-0.05026,"92.8",155,30.357142857142854,3.571428571428571,2.564102564102564,5.73,-0.64,-0.07,2.29,0.244,2,"-6.985897436",0.301,0.314,"6.985897436",-0.065,-0.056999999999999995,-0.057,-0.049,15.2,"37.2"
78,671218,"Ramos, Heliot","May",363,21.5,0.286,0.143,0.409,0.429,0.346,0.33,0.246,20,70,92.8,7.1,2290,89.4,89.71,21,67,11,0.29999999999999716,6.45,107,150,122,147,304,321,287,"-0.5","0.5","74.2","7.0",78,46,14,4,0,2,24,30.8,8,10.3,2.41564,0.47731,0.28654,-0.10577,"97.1",166,54.347826086956516,13.043478260869565,7.6923076923076925,5.69,-0.9,0.16,2.22,0.359,6,"0.65",0.324,0.429,"-0.65",0.04,0.034999999999999976,0,0.016,31.3,"37.3"
78,666969,"García, Adolis","Jul",393,19.8,0.164,0.068,0.2,0.233,0.205,0.249,0.215,12,73,93.4,14.2,2298,90.5,90.92,16,72,6,0.4000000000000057,6.6,109,151,120,146,308,329,299,"5.4","-5.4","71.9","7.8",78,56,9,2,0,1,17,21.8,4,5.1,2.11987,0.70987,0.28295,0.25731,"95.7",147,50,1.7857142857142856,1.282051282051282,5.7,-1.42,0.21,2.36,0.218,1,"-6.883333333",0.265,0.288,"6.883333333",-0.051,-0.047000000000000014,-0.055,-0.044,22.2,"39.3"
77,666181,"Benson, Will","May",356,21.6,0.19,0.222,0.25,0.413,0.333,0.347,0.203,12,63,89.6,10.5,2241,89.9,90.18,16,52,25,0.29999999999999716,6.43,119,147,123,152,289,319,295,"0.2","-0.2","69.4","7.6",77,36,6,2,0,4,27,35.1,13,16.9,2.2,0.64935,0.415,-0.13851,"95.4",166,50,16.666666666666664,7.792207792207792,5.72,-0.89,-0.1,2.52,0.338,6,"-0.255844156",0.348,0.442,"0.255844156",-0.013,-0.009999999999999953,-0.029,-0.014,30.8,"37.1"
77,664770,"Lukes, Nathan","Sep/Oct",325,23.7,0.262,0.123,0.271,0.385,0.314,0.293,0.249,17,65,88.4,14.1,2226,89.7,89.97,6,66,11,0.29999999999999716,6.58,117,147,115,151,287,320,299,"1.2","-1.2","65.8","6.4",77,60,12,3,1,1,8,10.4,9,11.7,2.35974,0.53104,0.37065,-0.2226,"92.1",158,25,3.3333333333333335,2.5974025974025974,5.73,-1.28,0.17,2.21,0.338,2,"-1.566233766",0.328,0.332,"1.566233766",0.013,0.010000000000000009,0.053,0.021,9.1,"37.9"
77,592885,"Yelich, Christian","Jun",454,17,0.3,0.114,0.345,0.414,0.344,0.343,0.286,21,70,88.4,1.3,2209,89.9,90.11,10,67,10,0.19999999999998863,6.45,117,146,120,151,295,325,307,"0","0","70.9","7.4",77,57,17,2,0,2,13,16.9,6,7.8,2.16506,0.69052,0.56216,-0.06973,"94.5",128,38.59649122807017,5.263157894736842,3.896103896103896,5.79,-0.16,0.01,2.39,0.364,3,"0.012987013",0.351,0.424,"-0.012987013",0.014,0.013000000000000012,-0.01,0.001,14.9,"41.6"
77,605141,"Betts, Mookie","Aug",337,22.8,0.279,0.235,0.278,0.515,0.36,0.348,0.283,19,68,89.5,19.3,2294,90.2,90.64,7,65,12,0.3999999999999915,6.49,108,150,121,145,305,323,298,"-3.7","3.7","67.2","6.9",77,58,11,4,0,4,12,15.6,7,9.1,2.32117,0.50351,0.31714,0.0639,"93.8",216,41.37931034482759,5.172413793103448,3.896103896103896,5.57,-0.73,0.19,2.19,0.338,3,"4.816883117",0.354,0.432,"-4.816883117",-0.004,-0.01599999999999996,0.083,0.012,10.8,"35.7"
77,686823,"Brennan, Will","May",285,27,0.225,0.085,0.238,0.31,0.266,0.273,0.222,16,71,86.3,13.6,2110,89.1,89.64,5,69,8,0.5,6.55,116,146,114,151,290,323,302,"-2.6","2.6","68.3","6.8",77,64,13,1,1,1,7,9.1,6,7.8,2.33961,0.57922,0.55737,-0.51447,"92.0",168,29.6875,6.25,5.194805194805195,5.78,-1.22,-0.15,2.22,0.286,4,"3.419480519",0.283,0.329,"-3.419480519",0.003,0.0030000000000000027,-0.019,-0.007,7.2,"37.5"
77,664913,"Brown, Seth","Mar/Apr",346,22.3,0.178,0.123,0.256,0.301,0.23,0.262,0.195,13,73,88.8,22.5,2195,90.1,90.25,22,67,10,0.20000000000000284,6.46,116,146,126,152,290,321,301,"6.2","-6.2","71.3","7.2",77,45,8,3,0,2,28,36.4,4,5.2,2.18221,0.66526,0.43325,-0.42156,"94.0",183,40,11.11111111111111,6.493506493506493,5.76,-1.72,-0.08,2.3,0.221,5,"-8.025974026",0.237,0.362,"8.025974026",-0.017,-0.015999999999999986,-0.061,-0.032,32.8,"38.8"
77,665750,"Taveras, Leody","Jul",290,26.6,0.25,0.153,0.308,0.403,0.296,0.292,0.239,18,72,88.7,10.1,2264,90.2,90.49,15,69,8,0.29999999999999716,6.52,115,147,112,151,293,323,303,"0.2","-0.2","68.2","7.4",77,54,12,3,1,2,19,24.7,4,5.2,2.14247,0.69805,0.4739,-0.4739,"93.3",164,33.33333333333333,5.555555555555555,3.896103896103896,5.74,-1.5,-0.05,2.36,0.286,3,"-0.224675325",0.28,0.386,"0.224675325",0.011,0.00599999999999995,0.017,0.004,21.7,"39.6"
77,670242,"Wallner, Matt","Sep/Oct",327,23.5,0.269,0.179,0.405,0.448,0.357,0.318,0.228,18,67,91.4,23.3,2245,89.5,89.79,18,58,19,0.29999999999999716,6.47,117,145,131,152,296,327,303,"-3.2","3.2","77.4","7.3",77,40,12,3,0,3,27,35.1,6,7.8,2.23221,0.6587,0.31883,-0.23519,"95.9",181,52.5,5,2.5974025974025974,5.88,-0.96,-0.09,2.48,0.364,2,"4.142857143",0.329,0.385,"-4.142857143",0.041,0.034999999999999976,0.063,0.039,31,"41.4"
76,666969,"García, Adolis","May",389,19.5,0.157,0.143,0.178,0.3,0.224,0.239,0.161,11,70,90,15.8,2199,88.5,88.65,19,67,9,0.20000000000000284,6.42,110,153,125,147,313,330,298,"7.3","-7.3","71.8","7.9",76,48,7,1,0,3,23,30.3,5,6.6,2.27579,0.6825,0.3275,-0.09566,"95.1",159,47.91666666666667,10.416666666666668,6.578947368421052,5.68,-0.43,0.02,2.41,0.211,5,"-9.636842105",0.218,0.32,"9.636842105",-0.004,-0.007000000000000006,-0.02,-0.015,28.4,"37.5"
76,666150,"Fletcher, Dominic","Sep/Oct",284,26.8,0.164,0.055,0.2,0.219,0.178,0.185,0.17,12,73,84.9,8.5,2238,88.1,88.36,10,66,10,0.30000000000001137,6.42,113,147,115,151,281,319,303,"6.8","-6.8","67.0","6.8",76,56,10,1,0,1,18,23.7,2,2.6,2.56618,0.40789,0.32066,-0.06645,"91.5",136,23.214285714285715,1.7857142857142856,1.3157894736842104,5.78,-0.54,-0.21,2.06,0.184,1,"-8.925",0.194,0.223,"8.925",-0.006,-0.010000000000000009,-0.004,-0.007,15.2,"38.0"
76,687529,"McCray, Grant","Sep/Oct",300,25.3,0.178,0.137,0.289,0.315,0.227,0.221,0.179,13,73,88.8,2.7,2215,88.9,89.03,29,69,7,0.09999999999999432,6.37,117,147,114,150,290,323,302,"0.1","-0.1","71.0","7.1",76,40,9,0,2,2,33,43.4,3,3.9,2.41355,0.52066,0.40605,-0.21658,"94.6",144,45,7.5,3.9473684210526314,5.85,-1.06,-0.1,2.27,0.211,3,"-0.105263158",0.211,0.29,"0.105263158",-0.001,0,0.025,0.006,42,"36.9"
76,687597,"Beck, Jordan","May",284,26.8,0.173,0.133,0.244,0.307,0.201,0.249,0.2,13,75,87.9,15.9,2300,88.5,88.71,24,71,5,0.20000000000000284,6.37,107,150,120,147,304,326,285,"2.3","-2.3","69.6","7.7",76,47,7,4,0,2,29,38.2,0,0,2.48421,0.47303,0.23039,-0.0325,"93.6",179,34.04255319148936,10.638297872340425,6.578947368421052,5.59,-1.12,0.19,2.42,0.171,5,"-3.040789474",0.203,0.377,"3.040789474",-0.027,-0.032,-0.07,-0.048,33.8,"34.1"
76,609280,"Andujar, Miguel","Aug",289,26.3,0.254,0.042,0.29,0.296,0.269,0.289,0.265,18,71,85.5,14.2,2270,88.4,88.59,7,69,7,0.19999999999998863,6.46,110,152,124,147,302,323,293,"-0.3","0.3","68.9","7.5",76,62,16,1,1,0,9,11.8,4,5.3,2.52211,0.43434,0.23697,0.14829,"92.2",142,33.87096774193548,0,0,5.74,-1.13,-0.04,2.24,0.303,0,"0.332894737",0.314,0.329,"-0.332894737",-0.011,-0.01100000000000001,-0.033,-0.02,10.1,"36.9"
76,669004,"Melendez, MJ","Aug",333,22.8,0.304,0.246,0.327,0.551,0.389,0.37,0.295,21,69,90.6,14.5,2191,88.1,88.44,9,66,10,0.30000000000001137,6.41,116,146,123,152,296,326,305,"-1.9","1.9","71.3","7.6",76,56,12,5,0,4,13,17.1,6,7.9,2.41368,0.57211,0.30724,-0.26618,"95.2",180,48.214285714285715,7.142857142857142,5.263157894736842,5.74,-0.8,-0.13,2.3,0.36,4,"2.497368421",0.352,0.506,"-2.497368421",0.009,0.008000000000000007,0.045,0.019,13.6,"41.4"
76,686217,"Frelick, Sal","Jun",312,24.4,0.271,0.043,0.311,0.314,0.279,0.296,0.274,19,70,83.5,10.9,2258,89.8,90.13,1,64,12,0.29999999999999716,6.42,114,147,110,150,286,317,300,"1.2","-1.2","65.3","6.9",76,61,16,3,0,0,9,11.8,4,5.3,2.16658,0.69671,0.40947,-0.41711,"90.9",132,16.39344262295082,3.278688524590164,2.631578947368421,5.73,-1.11,0.06,2.25,0.311,2,"-1.519736842",0.313,0.357,"1.519736842",-0.003,-0.0020000000000000018,-0.043,-0.017,1.6,"39.5"
76,573262,"Yastrzemski, Mike","Jul",328,23.2,0.319,0.203,0.429,0.522,0.378,0.33,0.261,22,69,91.8,14.1,2253,88.8,89.26,15,65,11,0.5,6.44,118,146,121,152,292,319,300,"-2.2","2.2","68.3","7.4",76,50,14,3,4,1,20,26.3,4,5.3,2.36461,0.57053,0.24908,-0.26882,"95.2",175,46,12,7.894736842105263,5.84,-0.72,-0.05,2.41,0.368,6,"2.863157895",0.317,0.442,"-2.863157895",0.058,0.05099999999999999,0.08,0.048,23.1,"38.9"
75,669004,"Melendez, MJ","Jun",336,22.3,0.206,0.191,0.25,0.397,0.296,0.305,0.216,14,68,92.4,10.9,2250,89.8,90.1,17,64,11,0.29999999999999716,6.3,121,146,123,152,299,326,306,"-2.3","2.3","72.5","7.7",75,47,7,4,0,3,21,28,7,9.3,2.21507,0.63781,0.40122,-0.28716,"95.9",154,48.93617021276596,8.51063829787234,5.333333333333334,5.67,-1.63,-0.34,2.53,0.28,4,"3.041333333",0.29,0.406,"-3.041333333",-0.01,-0.009999999999999953,-0.009,-0.009,26.6,"35.7"
75,663368,"Perkins, Blake","Sep/Oct",336,22.3,0.134,0.03,0.17,0.164,0.171,0.266,0.213,9,67,89.2,17.6,2233,90,90.41,10,63,12,0.4000000000000057,6.52,113,150,119,150,301,317,296,"6.2","-6.2","67.9","7.2",75,53,7,2,0,0,16,21.3,6,8,2.27093,0.57267,0.44147,-0.44147,"92.9",179,39.62264150943396,3.7735849056603774,2.666666666666667,5.72,0.1,-0.11,2.43,0.2,2,"-8.273333333",0.277,0.307,"8.273333333",-0.079,-0.07700000000000001,-0.143,-0.095,15.9,"36.9"
75,623993,"Santander, Anthony","May",383,19.6,0.239,0.209,0.255,0.448,0.335,0.298,0.219,16,67,88.7,19.4,2267,89.9,90.3,12,63,12,0.3999999999999915,6.47,119,147,124,151,299,325,295,"-3.7","3.7","72.2","7.3",75,51,10,2,0,4,16,21.3,5,6.7,2.1336,0.70893,0.3316,-0.3316,"94.4",169,41.17647058823529,7.8431372549019605,5.333333333333334,5.8,-0.87,-0.07,2.23,0.32,4,"4.952",0.302,0.364,"-4.952",0.02,0.018000000000000016,0.084,0.037,19,"37.3"
75,643217,"Benintendi, Andrew","Jul",310,24.2,0.221,0.147,0.241,0.368,0.292,0.337,0.262,15,68,87.3,14.1,2139,89.5,89.99,9,65,10,0.5,6.56,118,147,117,152,285,316,303,"0.5","-0.5","67.6","6.8",75,56,9,4,0,2,12,16,6,8,2.35667,0.5176,0.54293,-0.56053,"92.7",159,30.357142857142854,8.928571428571429,6.666666666666667,5.74,-1.49,-0.19,2.15,0.293,5,"-0.608",0.331,0.44,"0.608",-0.041,-0.038000000000000034,-0.072,-0.045,13.8,"36.1"
75,677800,"Abreu, Wilyer","Sep/Oct",300,25,0.179,0.09,0.234,0.269,0.237,0.296,0.227,12,67,91.4,12.5,2209,91.1,91.25,17,65,10,0.20000000000000284,6.54,117,146,122,152,284,323,305,"3.6","-3.6","74.3","7.4",75,48,8,3,0,1,20,26.7,5,6.7,2.05107,0.74187,0.53587,-0.36013,"95.6",159,47.91666666666667,6.25,4,5.79,-1.02,-0.11,2.18,0.253,3,"-4.762666667",0.301,0.34,"4.762666667",-0.048,-0.04799999999999999,-0.071,-0.059,26.2,"40.8"
75,686217,"Frelick, Sal","Jul",319,23.5,0.242,0.091,0.276,0.333,0.295,0.295,0.253,16,66,82.7,9,2249,89,89.47,6,65,10,0.5,6.46,113,146,109,151,287,317,301,"-0.4","0.4","64.9","6.9",75,58,11,4,1,0,8,10.7,8,10.7,2.46933,0.42507,0.28432,0.01568,"91.3",131,25.862068965517242,0,0,5.74,-1.01,-0.06,2.16,0.324,0,"0.536",0.334,0.311,"-0.536",-0.011,-0.010000000000000009,0.022,0,9.2,"38.6"
74,680977,"Donovan, Brendan","Jul",363,20.4,0.319,0.101,0.333,0.42,0.345,0.365,0.325,22,69,89.6,8.9,2306,90.4,91.01,5,69,5,0.5999999999999943,6.52,117,147,116,152,300,324,306,"-4.2","4.2","69.5","6.8",74,64,17,4,0,1,5,6.8,5,6.8,2.22216,0.59459,0.34919,-0.11432,"94.4",161,42.1875,3.125,2.7027027027027026,5.81,-1.23,-0.01,2.4,0.365,2,"5.689189189",0.371,0.469,"-5.689189189",-0.006,-0.006000000000000005,-0.049,-0.02,7.2,"39.6"
74,621493,"Ward, Taylor","Jun",430,17.2,0.183,0.233,0.211,0.417,0.326,0.361,0.203,11,60,89.9,21.9,2314,89.4,89.55,16,57,17,0.19999999999998863,6.43,107,151,123,147,311,324,296,"-1.5","1.5","70.3","7.1",74,41,3,5,0,3,20,27,10,13.5,2.21892,0.67743,0.17514,0.01027,"94.5",228,39.02439024390244,21.951219512195124,12.162162162162163,5.93,-1.37,0.16,2.37,0.324,9,"2.001351351",0.343,0.485,"-2.001351351",-0.02,-0.019000000000000017,-0.068,-0.035,28.1,"42.8"
74,669065,"Stowers, Kyle","Sep/Oct",309,23.9,0.152,0.152,0.225,0.303,0.244,0.284,0.197,10,66,91.7,8.8,2197,90.5,90.89,19,60,14,0.4000000000000057,6.58,116,147,123,152,294,319,300,"1.5","-1.5","71.0","6.8",74,41,3,5,1,1,25,33.8,8,10.8,2.08595,0.73635,0.57459,-0.13135,"95.5",145,56.09756097560976,7.317073170731707,4.054054054054054,5.7,-0.53,-0.12,2.33,0.243,3,"-2.068918919",0.284,0.356,"2.068918919",-0.045,-0.04099999999999998,-0.053,-0.04,31.7,"37.6"
74,665750,"Taveras, Leody","Sep/Oct",287,25.8,0.246,0.154,0.295,0.4,0.327,0.308,0.219,16,65,87,23.7,2250,89.2,89.03,13,60,14,-0.20000000000000284,6.3,113,146,113,151,294,324,300,"0.9","-0.9","70.0","7.6",74,47,12,1,0,3,18,24.3,9,12.2,2.55486,0.37575,0.36324,-0.36324,"92.1",165,23.404255319148938,10.638297872340425,6.756756756756757,5.7,-1.72,-0.08,2.29,0.338,5,"-1.27972973",0.316,0.376,"1.27972973",0.027,0.02200000000000002,0.024,0.019,21.7,"35.0"
73,624424,"Conforto, Michael","Jun",294,24.8,0.152,0.167,0.186,0.318,0.244,0.296,0.184,10,66,89.9,25.1,2242,89.9,90.13,13,58,15,0.19999999999998863,6.44,116,147,125,151,295,321,304,"1.1","-1.1","72.5","7.3",73,45,4,3,1,2,21,28.8,7,9.6,2.11611,0.74361,0.51694,-0.36278,"94.3",204,44.44444444444444,13.333333333333334,8.21917808219178,5.68,-1.16,0.04,2.34,0.233,6,"-1.445205479",0.263,0.418,"1.445205479",-0.032,-0.03,-0.1,-0.052,22.4,"37.2"
73,664056,"Bader, Harrison","Jun",278,26.3,0.265,0.279,0.255,0.544,0.336,0.321,0.263,18,68,85.2,12.2,2221,88.3,88.79,11,70,3,0.5,6.5,107,150,118,146,301,322,290,"-3.1","3.1","70.7","6.9",73,59,7,7,0,4,12,16.4,2,2.7,2.51753,0.53068,0.36562,-0.06479,"93.1",167,33.89830508474576,8.47457627118644,6.8493150684931505,5.67,-0.58,0.23,2.43,0.274,5,"4.260273973",0.281,0.464,"-4.260273973",0.002,-0.007000000000000006,0.08,0.015,15.7,"39.4"
73,571745,"Haniger, Mitch","May",408,17.9,0.162,0.074,0.2,0.235,0.197,0.279,0.233,11,68,93.6,14.8,2286,89.5,89.72,11,62,11,0.20000000000000284,6.42,107,151,120,146,301,323,289,"8","-8","72.3","6.9",73,51,8,2,0,1,18,24.7,4,5.5,2.29096,0.59795,0.42068,0.01548,"96.4",162,56.86274509803921,5.88235294117647,4.10958904109589,5.86,-0.36,0,2.28,0.205,3,"-11.023287671",0.275,0.355,"11.023287671",-0.071,-0.07000000000000003,-0.12,-0.082,17.7,"39.9"
73,682641,"Matos, Luis","May",252,29,0.243,0.129,0.246,0.371,0.272,0.302,0.272,17,70,87,13.3,2241,90.3,90.79,6,69,4,0.5,6.5,102,148,114,145,302,319,288,"-4.3","4.3","70.1","7.0",73,63,12,3,0,2,8,11,2,2.7,2.16562,0.65889,0.46178,0.05712,"93.4",162,41.269841269841265,3.1746031746031744,2.73972602739726,5.73,-1.06,0.39,2.34,0.26,2,"5.830136986",0.288,0.411,"-5.830136986",-0.029,-0.02799999999999997,-0.04,-0.03,8.7,"37.0"
73,621439,"Buxton, Byron","Jul",267,27.3,0.333,0.348,0.415,0.682,0.454,0.377,0.276,22,66,93.5,19.8,2239,89.7,90.28,18,64,9,0.5999999999999943,6.59,108,151,120,144,299,327,299,"-5.5","5.5","72.3","7.9",73,46,9,8,0,5,20,27.4,4,5.5,2.27137,0.59411,0.38603,-0.03808,"96.2",222,50,19.565217391304348,12.32876712328767,5.64,-0.73,0.28,2.48,0.397,9,"7.48630137",0.345,0.533,"-7.48630137",0.057,0.052000000000000046,0.149,0.077,28.1,"37.7"
73,687363,"Scott II, Victor","Aug",291,25.1,0.232,0.159,0.326,0.391,0.289,0.279,0.233,16,69,89.7,12.1,2259,90.5,90.9,16,61,12,0.4000000000000057,6.45,109,146,110,151,285,319,298,"2.1","-2.1","67.4","6.7",73,45,9,5,0,2,24,32.9,4,5.5,2.1389,0.68417,0.4363,-0.31,"94.6",159,44.44444444444444,11.11111111111111,6.8493150684931505,5.83,-0.68,-0.21,2.28,0.274,5,"-2.834246575",0.275,0.359,"2.834246575",-0.001,-0.0010000000000000009,0.032,0.01,26.2,"42.1"
73,696285,"Young, Jacob","Sep/Oct",319,22.9,0.242,0.03,0.314,0.273,0.27,0.267,0.221,16,66,88,3.9,2262,89.5,89.99,11,62,11,0.5,6.59,104,149,109,148,306,320,286,"2.6","-2.6","67.3","6.8",73,51,14,2,0,0,15,20.5,5,6.8,2.21219,0.67274,0.45041,0.02137,"93.4",124,35.294117647058826,1.9607843137254901,1.36986301369863,5.76,-0.58,-0.09,2.39,0.315,1,"-3.505479452",0.296,0.284,"3.505479452",0.021,0.019000000000000017,-0.011,0.003,17.7,"38.5"
73,666150,"Fletcher, Dominic","Aug",260,28.1,0.275,0.043,0.339,0.319,0.277,0.285,0.277,19,69,82.3,10.4,2186,88.9,89.31,10,67,6,0.3999999999999915,6.53,113,146,109,150,278,317,299,"1.3","-1.3","65.2","6.5",73,56,16,3,0,0,13,17.8,2,2.7,2.42616,0.49534,0.49274,-0.28068,"91.7",140,26.785714285714285,0,0,5.53,-1.03,-0.16,2.13,0.306,0,"-1.828767123",0.307,0.333,"1.828767123",-0.002,-0.0010000000000000009,-0.014,-0.008,14.9,"31.0"
73,666160,"Moniak, Mickey","Jul",225,32.4,0.243,0.157,0.263,0.4,0.281,0.273,0.238,17,70,90.7,25.2,2179,90.6,90.66,10,69,4,0.10000000000000853,6.33,118,144,109,153,298,321,300,"0.3","-0.3","72.6","7.7",73,59,11,3,1,2,12,16.4,2,2.7,2.13548,0.68069,0.45151,-0.43205,"94.5",184,37.28813559322034,11.864406779661017,9.58904109589041,5.78,-1.81,0.02,2.42,0.26,7,"-0.35890411",0.256,0.382,"0.35890411",0.005,0.0040000000000000036,0.018,0.008,14.5,"36.9"
72,592696,"Rosario, Eddie","Mar/Apr",263,27.4,0.09,0.075,0.1,0.164,0.138,0.208,0.153,6,67,88.4,11.4,2217,87.7,87.99,13,64,8,0.29999999999999716,6.44,115,145,120,150,287,314,297,"10.3","-10.3","70.0","7.0",72,51,3,2,0,1,17,23.6,4,5.6,2.585,0.425,0.19625,-0.17125,"93.0",153,39.21568627450981,3.9215686274509802,2.7777777777777777,5.83,-0.86,0.11,2.21,0.139,2,"-14.2625",0.198,0.273,"14.2625",-0.063,-0.059,-0.109,-0.07,20.3,"40.9"
72,669016,"Marsh, Brandon","May",354,20.3,0.25,0.05,0.333,0.3,0.305,0.319,0.242,15,60,88.6,12.4,2118,89.5,89.98,9,54,18,0.5,6.58,114,145,119,150,285,323,297,"-1.1","1.1","71.4","7.1",72,45,12,3,0,0,16,22.2,11,15.3,2.34292,0.53667,0.59431,-0.18486,"93.3",177,37.77777777777778,4.444444444444445,2.7777777777777777,5.8,-0.98,-0.04,2.17,0.361,2,"1.469444444",0.355,0.353,"-1.469444444",0.008,0.006000000000000005,-0.053,-0.014,16.7,"34.7"
72,668715,"Steer, Spencer","Sep/Oct",371,19.4,0.172,0.156,0.217,0.328,0.263,0.284,0.2,11,64,89.9,25,2330,90.2,90.66,16,63,9,0.5,6.53,108,151,121,146,299,320,288,"0.4","-0.4","70.1","7.4",72,47,5,3,2,1,17,23.6,7,9.7,2.11653,0.71111,0.30653,0.11736,"93.4",176,36.17021276595745,8.51063829787234,5.555555555555555,5.76,-1.17,0.34,2.42,0.264,4,"-0.604166667",0.289,0.348,"0.604166667",-0.028,-0.024999999999999967,-0.02,-0.021,25.4,"37.7"
72,676356,"DeLuca, Jonny","Sep/Oct",302,23.8,0.304,0.13,0.345,0.435,0.334,0.277,0.248,21,69,83.4,21.2,2272,89.7,90.08,10,67,5,0.3999999999999915,6.58,108,150,116,145,293,322,289,"-1.9","1.9","70.5","7.7",72,57,17,1,1,2,12,16.7,2,2.8,2.33847,0.53111,0.28569,0.00264,"92.2",157,29.82456140350877,1.7543859649122806,1.3888888888888888,5.84,-1.35,0.2,2.2,0.333,1,"2.627777778",0.279,0.351,"-2.627777778",0.056,0.05399999999999999,0.084,0.057,14.9,"39.5"
72,676475,"Burleson, Alec","Jul",396,18.2,0.25,0.156,0.217,0.406,0.302,0.358,0.321,16,64,89.5,10.3,2213,89,89.59,2,66,6,0.5999999999999943,6.55,116,144,118,149,302,326,306,"-0.1","0.1","70.4","7.4",72,63,12,1,0,3,3,4.2,5,6.9,2.32153,0.5925,0.29486,-0.00431,"94.1",173,42.857142857142854,3.1746031746031744,2.7777777777777777,5.75,-0.63,-0.14,2.42,0.296,2,"0.093055556",0.365,0.46,"-0.093055556",-0.071,-0.069,-0.054,-0.056,3,"39.2"
72,664913,"Brown, Seth","Sep/Oct",326,22.1,0.229,0.071,0.288,0.3,0.232,0.247,0.232,16,70,92.4,12.3,2197,91.5,91.67,16,69,3,0.20000000000000284,6.4,119,146,121,151,288,323,300,"3","-3","72.6","7.0",72,53,13,2,0,1,18,25,1,1.4,1.96486,0.78069,0.63847,-0.53514,"95.7",161,45.28301886792453,1.8867924528301887,1.3888888888888888,5.71,-1.6,-0.13,2.47,0.236,1,"-4.233333333",0.243,0.326,"4.233333333",-0.003,-0.007000000000000006,-0.026,-0.015,23.2,"37.1"
72,642350,"Siri, Jose","Jul",270,26.7,0.149,0.164,0.175,0.313,0.214,0.279,0.202,10,67,87.7,14.1,2292,87.8,87.59,21,64,8,-0.20000000000000284,6.24,106,150,116,147,302,327,289,"7.7","-7.7","69.0","7.7",72,43,5,2,0,3,25,34.7,2,2.8,2.70542,0.30324,0.25111,-0.09778,"94.6",158,44.18604651162791,16.27906976744186,9.722222222222223,5.62,-0.36,0.21,2.23,0.183,7,"-10.668055556",0.234,0.421,"10.668055556",-0.053,-0.05100000000000002,-0.108,-0.065,32.8,"35.3"
